,Anchor,Positive
4,4268,26085
5,4268,11790
6,4268,5415
7,4268,14262
8,4268,3436
9,4268,19185
0,39963,38045
1,39963,40433
2,39963,33431
3,39963,30898
4,39963,40669
5,39963,36391
6,39963,39313
7,39963,40203
8,39963,37710
9,39963,39753
0,35892,34021
1,35892,35280
2,35892,30267
3,35892,35120
4,35892,30693
5,35892,30065
6,35892,35743
7,35892,30270
8,35892,35068
9,35892,33908
0,12707,10694
1,12707,18596
2,12707,21616
3,12707,12540
4,12707,16180
5,12707,15787
6,12707,15744
7,12707,17093
8,12707,18570
9,12707,12002
0,27047,12046
1,27047,21047
2,27047,16688
3,27047,8179
4,27047,19802
5,27047,19529
6,27047,15787
7,27047,15744
8,27047,18570
9,27047,12002
0,30450,34021
1,30450,35280
2,30450,35120
3,30450,30693
4,30450,28411
5,30450,30065
6,30450,36978
7,30450,37416
8,30450,30270
9,30450,37005
0,31407,34021
1,31407,35280
2,31407,30267
3,31407,35120
4,31407,30693
5,31407,30065
6,31407,35743
7,31407,30270
8,31407,35068
9,31407,33908
0,16056,12046
1,16056,16688
2,16056,8088
3,16056,8404
4,16056,10798
5,16056,19529
6,16056,15787
7,16056,15744
8,16056,17093
9,16056,18570
0,37061,34021
1,37061,35280
2,37061,30267
3,37061,35120
4,37061,30693
5,37061,30065
6,37061,37416
7,37061,30270
8,37061,35068
9,37061,33908
0,14382,3891
1,14382,3353
2,14382,10548
3,14382,18745
4,14382,17894
5,14382,20579
6,14382,14592
7,14382,17093
8,14382,15378
9,14382,14821
0,34535,34021
1,34535,35280
2,34535,30267
3,34535,35120
4,34535,30693
5,34535,30065
6,34535,35743
7,34535,30270
8,34535,35068
9,34535,33908
0,38430,38045
1,38430,40433
2,38430,33431
3,38430,30898
4,38430,40189
5,38430,40144
6,38430,38653
7,38430,39313
8,38430,38155
9,38430,38571
0,8977,18596
1,8977,19471
2,8977,16164
3,8977,14193
4,8977,13609
5,8977,20579
6,8977,17093
7,8977,25721
8,8977,12866
9,8977,14821
0,39738,38917
1,39738,40434
2,39738,39308
3,39738,38846
4,39738,40376
5,39738,38081
6,39738,39953
7,39738,40183
8,39738,39124
9,39738,40454
0,35826,38045
1,35826,39007
2,35826,38197
3,35826,38523
4,35826,38064
5,35826,40144
6,35826,38653
7,35826,39010
8,35826,38155
9,35826,38571
0,32258,34021
1,32258,35280
2,32258,30267
3,32258,35120
4,32258,30693
5,32258,30065
6,32258,35743
7,32258,30270
8,32258,35068
9,32258,34204
0,38981,37774
1,38981,37342
2,38981,36920
3,38981,37714
4,38981,36863
5,38981,39010
6,38981,36978
7,38981,37416
8,38981,37005
9,38981,37543
0,38447,38045
1,38447,40433
2,38447,30898
3,38447,39007
4,38447,39757
5,38447,40144
6,38447,38653
7,38447,39010
8,38447,39313
9,38447,38155
0,40499,38917
1,40499,40434
2,40499,40376
3,40499,40022
4,40499,38512
5,40499,38081
6,40499,41006
7,40499,40183
8,40499,40454
9,40499,40250
0,38478,37774
1,38478,37342
2,38478,36920
3,38478,37714
4,38478,36863
5,38478,39010
6,38478,36978
7,38478,37416
8,38478,37005
9,38478,37543
0,13176,12046
1,13176,16688
2,13176,8088
3,13176,16195
4,13176,13776
5,13176,19529
6,13176,15787
7,13176,15744
8,13176,17093
9,13176,18570
0,22824,3868
1,22824,17612
2,22824,14813
3,22824,2294
4,22824,9150
5,22824,11790
6,22824,5415
7,22824,14262
8,22824,3436
9,22824,19185
0,37640,37598
1,37640,35280
2,37640,37774
3,37640,35120
4,37640,30693
5,37640,36978
6,37640,37416
7,37640,37005
8,37640,35068
9,37640,36790
0,30025,38045
1,30025,40433
2,30025,33431
3,30025,30898
4,30025,40431
5,30025,40144
6,30025,38653
7,30025,39313
8,30025,38571
9,30025,40203
0,35843,34021
1,35843,35280
2,35843,35120
3,35843,30693
4,35843,28411
5,35843,30065
6,35843,37416
7,35843,30270
8,35843,35068
9,35843,33908
0,38976,40911
1,38976,38917
2,38976,39308
3,38976,38846
4,38976,39034
5,38976,38081
6,38976,38423
7,38976,39953
8,38976,39124
9,38976,37954
0,14684,18596
1,14684,12540
2,14684,16180
3,14684,19471
4,14684,16164
5,14684,15744
6,14684,17093
7,14684,18570
8,14684,25721
9,14684,12866
0,28595,37598
1,28595,34021
2,28595,35280
3,28595,37774
4,28595,35120
5,28595,30065
6,28595,36978
7,28595,37416
8,28595,30270
9,28595,37005
0,18171,3868
1,18171,17612
2,18171,14813
3,18171,26849
4,18171,9150
5,18171,14592
6,18171,11790
7,18171,14262
8,18171,15378
9,18171,3436
0,10848,12046
1,10848,21047
2,10848,16688
3,10848,8179
4,10848,19802
5,10848,19529
6,10848,5619
7,10848,15787
8,10848,15744
9,10848,18570
0,39501,38045
1,39501,40433
2,39501,33431
3,39501,30898
4,39501,40189
5,39501,40144
6,39501,38653
7,39501,39313
8,39501,38155
9,39501,38571
0,40785,41012
1,40785,40950
2,40785,41069
3,40785,40910
4,40785,40633
5,40785,41006
6,40785,40968
7,40785,41078
8,40785,40589
9,40785,40891
0,19222,12046
1,19222,16688
2,19222,16195
3,19222,13776
4,19222,10956
5,19222,19529
6,19222,15787
7,19222,15744
8,19222,17093
9,19222,18570
0,35880,38045
1,35880,40433
2,35880,33431
3,35880,30898
4,35880,40669
5,35880,40144
6,35880,38653
7,35880,39313
8,35880,38571
9,35880,40203
0,38455,38045
1,38455,40433
2,38455,33431
3,38455,30898
4,38455,40219
5,38455,40144
6,38455,38653
7,38455,39010
8,38455,39313
9,38455,38155
0,39205,38045
1,39205,40433
2,39205,33431
3,39205,30898
4,39205,40431
5,39205,40144
6,39205,38653
7,39205,39313
8,39205,38571
9,39205,40203
0,30872,12046
1,30872,21047
2,30872,16688
3,30872,8179
4,30872,19802
5,30872,19529
6,30872,5619
7,30872,15787
8,30872,15744
9,30872,18570
0,24062,12046
1,24062,21047
2,24062,16688
3,24062,8179
4,24062,19802
5,24062,19529
6,24062,5619
7,24062,15787
8,24062,12002
9,24062,6959
0,36979,37598
1,36979,35280
2,36979,37774
3,36979,35120
4,36979,30693
5,36979,36978
6,36979,37416
7,36979,37005
8,36979,36790
9,36979,37543
0,27919,34021
1,27919,35280
2,27919,30267
3,27919,35120
4,27919,30693
5,27919,30065
6,27919,37416
7,27919,30270
8,27919,35068
9,27919,33908
0,36469,37598
1,36469,34021
2,36469,35280
3,36469,37774
4,36469,35120
5,36469,36978
6,36469,37416
7,36469,37005
8,36469,35068
9,36469,36790
0,39772,38045
1,39772,39007
2,39772,38197
3,39772,38523
4,39772,38064
5,39772,40144
6,39772,38653
7,39772,39010
8,39772,39313
9,39772,38155
0,39491,38917
1,39491,40434
2,39491,39308
3,39491,38846
4,39491,39034
5,39491,38081
6,39491,38423
7,39491,39953
8,39491,40183
9,39491,39124
0,11274,3868
1,11274,17612
2,11274,14813
3,11274,2294
4,11274,9150
5,11274,11790
6,11274,5415
7,11274,14262
8,11274,3436
9,11274,19185
0,40384,38917
1,40384,40434
2,40384,40376
3,40384,40022
4,40384,38512
5,40384,38081
6,40384,41006
7,40384,40183
8,40384,40454
9,40384,40250
0,36415,30267
1,36415,28411
2,36415,33260
3,36415,32601
4,36415,31183
5,36415,30065
6,36415,35743
7,36415,30270
8,36415,35068
9,36415,34204
0,4522,13609
1,4522,13940
2,4522,3891
3,4522,3353
4,4522,10548
5,4522,20579
6,4522,14592
7,4522,17093
8,4522,25721
9,4522,15378
0,36404,37598
1,36404,34021
2,36404,35280
3,36404,37774
4,36404,35120
5,36404,36978
6,36404,37416
7,36404,37005
8,36404,35068
9,36404,36790
0,40473,38917
1,40473,40434
2,40473,38846
3,40473,40376
4,40473,40022
5,40473,38081
6,40473,41006
7,40473,40183
8,40473,40454
9,40473,40250
0,30176,34021
1,30176,35280
2,30176,30267
3,30176,35120
4,30176,30693
5,30176,30065
6,30176,35743
7,30176,30270
8,30176,35068
9,30176,33908
0,30212,34021
1,30212,35280
2,30212,30267
3,30212,35120
4,30212,30693
5,30212,30065
6,30212,35743
7,30212,30270
8,30212,35068
9,30212,33908
0,15353,14949
1,15353,10548
2,15353,10735
3,15353,19905
4,15353,3868
5,15353,20579
6,15353,14592
7,15353,11790
8,15353,15378
9,15353,3436
0,38405,38917
1,38405,39308
2,38405,38846
3,38405,39034
4,38405,38512
5,38405,38081
6,38405,38423
7,38405,39953
8,38405,40183
9,38405,39124
0,19276,10694
1,19276,18596
2,19276,12540
3,19276,16180
4,19276,19471
5,19276,15744
6,19276,17093
7,19276,18570
8,19276,25721
9,19276,12866
0,35143,30267
1,35143,28411
2,35143,32601
3,35143,30856
4,35143,30221
5,35143,30065
6,35143,35743
7,35143,30270
8,35143,34204
9,35143,33908
0,13551,13609
1,13551,13940
2,13551,3891
3,13551,3353
4,13551,10548
5,13551,20579
6,13551,14592
7,13551,17093
8,13551,25721
9,13551,15378
0,36939,37598
1,36939,35280
2,36939,37774
3,36939,35120
4,36939,30693
5,36939,36978
6,36939,37416
7,36939,37005
8,36939,37543
9,36939,37277
0,39328,38917
1,39328,40434
2,39328,39308
3,39328,38846
4,39328,40376
5,39328,38081
6,39328,38423
7,39328,39953
8,39328,40183
9,39328,39124
0,40548,38045
1,40548,40433
2,40548,30898
3,40548,39007
4,40548,39757
5,40548,40144
6,40548,38653
7,40548,39010
8,40548,39313
9,40548,38155
0,36849,37598
1,36849,35280
2,36849,37774
3,36849,35120
4,36849,30693
5,36849,36978
6,36849,37416
7,36849,37005
8,36849,37543
9,36849,37277
0,14639,14949
1,14639,10548
2,14639,10735
3,14639,19905
4,14639,3868
5,14639,20579
6,14639,14592
7,14639,15378
8,14639,14821
9,14639,9911
0,40685,40560
1,40685,41012
2,40685,40434
3,40685,40950
4,40685,40376
5,40685,41006
6,40685,40183
7,40685,40454
8,40685,40250
9,40685,40177
0,8489,22705
1,8489,2294
2,8489,2105
3,8489,16135
4,8489,9346
5,8489,5415
6,8489,18103
7,8489,15566
8,8489,8435
9,8489,10254
0,2104,3891
1,2104,14949
2,2104,10548
3,2104,17894
4,2104,10735
5,2104,20579
6,2104,14592
7,2104,15378
8,2104,14821
9,2104,9911
0,26595,22705
1,26595,19502
2,26595,2105
3,26595,16135
4,26595,9346
5,26595,18103
6,26595,15566
7,26595,8435
8,26595,10254
9,26595,25889
0,33621,34021
1,33621,35280
2,33621,30267
3,33621,35120
4,33621,30693
5,33621,30065
6,33621,35743
7,33621,30270
8,33621,35068
9,33621,34204
0,37141,37598
1,37141,35280
2,37141,37774
3,37141,35120
4,37141,30693
5,37141,36978
6,37141,37416
7,37141,37005
8,37141,35068
9,37141,36790
0,39495,38045
1,39495,40433
2,39495,33431
3,39495,30898
4,39495,40431
5,39495,40144
6,39495,38653
7,39495,39313
8,39495,38571
9,39495,40203
0,37091,25045
1,37091,7376
2,37091,25084
3,37091,7171
4,37091,36651
5,37091,24059
6,37091,24057
7,37091,24094
8,37091,40463
9,37091,5780
0,39806,38917
1,39806,40434
2,39806,38846
3,39806,40376
4,39806,40022
5,39806,38081
6,39806,41006
7,39806,40183
8,39806,40454
9,39806,40250
0,16658,18596
1,16658,12540
2,16658,19471
3,16658,16164
4,16658,14193
5,16658,20579
6,16658,17093
7,16658,25721
8,16658,12866
9,16658,14821
0,5699,3868
1,5699,17612
2,5699,14813
3,5699,26849
4,5699,9150
5,5699,20579
6,5699,14592
7,5699,11790
8,5699,14262
9,5699,15378
0,38282,38045
1,38282,40433
2,38282,33431
3,38282,30898
4,38282,40219
5,38282,40144
6,38282,38653
7,38282,39010
8,38282,39313
9,38282,38155
0,28724,34021
1,28724,35280
2,28724,30267
3,28724,35120
4,28724,30693
5,28724,30065
6,28724,37416
7,28724,30270
8,28724,35068
9,28724,33908
0,34088,37598
1,34088,34021
2,34088,35280
3,34088,37774
4,34088,35120
5,34088,36978
6,34088,37416
7,34088,37005
8,34088,35068
9,34088,36790
0,39019,38045
1,39019,40433
2,39019,33431
3,39019,30898
4,39019,40219
5,39019,40144
6,39019,38653
7,39019,39010
8,39019,39313
9,39019,38155
0,20368,18596
1,20368,12540
2,20368,16180
3,20368,19471
4,20368,16164
5,20368,15744
6,20368,17093
7,20368,18570
8,20368,25721
9,20368,12866
0,31503,8179
1,31503,19802
2,31503,7527
3,31503,11763
4,31503,25045
5,31503,24059
6,31503,5619
7,31503,24057
8,31503,24094
9,31503,24072
0,37544,37598
1,37544,35280
2,37544,37774
3,37544,35120
4,37544,30693
5,37544,36978
6,37544,37416
7,37544,37005
8,37544,36790
9,37544,37543
0,29828,25045
1,29828,7376
2,29828,25084
3,29828,7171
4,29828,36651
5,29828,24059
6,29828,24094
7,29828,40463
8,29828,35729
9,29828,33564
0,5613,12046
1,5613,21047
2,5613,16688
3,5613,8179
4,5613,19802
5,5613,19529
6,5613,5619
7,5613,6959
8,5613,33174
9,5613,20343
0,40421,38917
1,40421,40434
2,40421,40376
3,40421,40022
4,40421,38512
5,40421,38081
6,40421,41006
7,40421,40183
8,40421,40454
9,40421,40250
0,37538,37598
1,37538,35280
2,37538,37774
3,37538,35120
4,37538,30693
5,37538,36978
6,37538,37416
7,37538,37005
8,37538,35068
9,37538,36790
0,31463,3891
1,31463,14949
2,31463,10548
3,31463,17894
4,31463,10735
5,31463,20579
6,31463,14592
7,31463,15378
8,31463,14821
9,31463,9911
0,24022,25045
1,24022,7376
2,24022,25084
3,24022,7171
4,24022,36651
5,24022,24059
6,24022,5619
7,24022,24057
8,24022,24094
9,24022,40463
0,39138,38045
1,39138,40433
2,39138,33431
3,39138,30898
4,39138,40219
5,39138,40144
6,39138,38653
7,39138,39010
8,39138,39313
9,39138,38155
0,40912,41012
1,40912,40434
2,40912,40950
3,40912,40376
4,40912,40022
5,40912,41006
6,40912,40968
7,40912,41078
8,40912,40589
9,40912,40891
0,37603,37598
1,37603,35280
2,37603,37774
3,37603,35120
4,37603,30693
5,37603,36978
6,37603,37416
7,37603,37005
8,37603,36790
9,37603,37543
0,36749,37598
1,36749,35280
2,36749,37774
3,36749,35120
4,36749,30693
5,36749,36978
6,36749,37416
7,36749,37005
8,36749,37543
9,36749,37277
0,38590,38045
1,38590,40433
2,38590,33431
3,38590,30898
4,38590,40219
5,38590,40144
6,38590,38653
7,38590,39010
8,38590,39313
9,38590,38155
0,27823,37598
1,27823,34021
2,27823,35280
3,27823,37774
4,27823,35120
5,27823,30065
6,27823,36978
7,27823,37416
8,27823,30270
9,27823,37005
0,40977,40560
1,40977,41012
2,40977,40434
3,40977,40950
4,40977,40376
5,40977,41006
6,40977,40183
7,40977,40454
8,40977,40250
9,40977,39638
0,25892,13609
1,25892,13940
2,25892,3891
3,25892,3353
4,25892,10548
5,25892,20579
6,25892,14592
7,25892,17093
8,25892,15378
9,25892,14821
0,38376,38045
1,38376,40433
2,38376,30898
3,38376,39007
4,38376,39757
5,38376,40144
6,38376,38653
7,38376,39010
8,38376,39313
9,38376,38155
0,39717,34021
1,39717,35280
2,39717,30267
3,39717,35120
4,39717,30693
5,39717,30065
6,39717,30270
7,39717,35068
8,39717,33908
9,39717,36790
0,11535,10694
1,11535,18596
2,11535,15183
3,11535,21616
4,11535,12540
5,11535,15787
6,11535,15744
7,11535,17093
8,11535,18570
9,11535,12002
0,27282,12046
1,27282,21047
2,27282,16688
3,27282,8179
4,27282,19802
5,27282,19529
6,27282,15787
7,27282,15744
8,27282,18570
9,27282,12002
0,28123,34021
1,28123,35280
2,28123,30267
3,28123,35120
4,28123,30693
5,28123,30065
6,28123,35743
7,28123,30270
8,28123,35068
9,28123,34204
0,38676,37774
1,38676,37342
2,38676,36920
3,38676,37714
4,38676,36863
5,38676,36978
6,38676,37416
7,38676,37005
8,38676,37543
9,38676,37277
0,35523,25045
1,35523,7376
2,35523,25084
3,35523,7171
4,35523,36651
5,35523,24059
6,35523,24057
7,35523,24094
8,35523,40463
9,35523,35729
0,30411,32601
1,30411,30221
2,30411,28115
3,30411,29830
4,30411,30803
5,30411,30065
6,30411,35743
7,30411,30270
8,30411,34204
9,30411,33908
0,4164,10694
1,4164,18596
2,4164,21616
3,4164,12540
4,4164,16180
5,4164,15787
6,4164,15744
7,4164,17093
8,4164,18570
9,4164,25721
0,39549,38917
1,39549,40434
2,39549,39308
3,39549,38846
4,39549,39034
5,39549,38081
6,39549,38423
7,39549,39953
8,39549,40183
9,39549,39124
0,40656,41012
1,40656,40950
2,40656,40022
3,40656,41069
4,40656,40910
5,40656,41006
6,40656,40968
7,40656,41078
8,40656,40589
9,40656,40891
0,15045,10694
1,15045,18596
2,15045,21616
3,15045,12540
4,15045,16180
5,15045,15787
6,15045,15744
7,15045,17093
8,15045,18570
9,15045,25721
0,17181,12046
1,17181,21047
2,17181,16688
3,17181,8179
4,17181,19802
5,17181,19529
6,17181,5619
7,17181,15787
8,17181,15744
9,17181,18570
0,36827,37598
1,36827,35280
2,36827,37774
3,36827,35120
4,36827,30693
5,36827,36978
6,36827,37416
7,36827,37005
8,36827,37543
9,36827,37277
0,24119,25045
1,24119,7376
2,24119,25084
3,24119,7171
4,24119,36651
5,24119,24059
6,24119,5619
7,24119,24057
8,24119,24094
9,24119,40463
0,38897,38045
1,38897,40433
2,38897,33431
3,38897,30898
4,38897,40219
5,38897,40144
6,38897,38653
7,38897,39010
8,38897,39313
9,38897,38155
0,28003,34021
1,28003,35280
2,28003,37774
3,28003,35120
4,28003,30693
5,28003,30065
6,28003,36978
7,28003,37416
8,28003,30270
9,28003,37005
0,38938,38917
1,38938,39308
2,38938,38846
3,38938,39034
4,38938,38512
5,38938,38081
6,38938,38423
7,38938,39953
8,38938,40183
9,38938,39124
0,37833,37598
1,37833,34021
2,37833,35280
3,37833,37774
4,37833,35120
5,37833,36978
6,37833,37416
7,37833,37005
8,37833,35068
9,37833,36790
0,31292,34021
1,31292,35280
2,31292,30267
3,31292,35120
4,31292,30693
5,31292,30065
6,31292,35743
7,31292,30270
8,31292,35068
9,31292,33908
0,39240,38045
1,39240,40433
2,39240,33431
3,39240,30898
4,39240,40431
5,39240,40144
6,39240,38653
7,39240,39313
8,39240,38155
9,39240,38571
0,26689,21047
1,26689,8179
2,26689,19802
3,26689,7527
4,26689,11763
5,26689,24059
6,26689,19529
7,26689,5619
8,26689,24057
9,26689,24094
0,39463,38045
1,39463,40433
2,39463,33431
3,39463,30898
4,39463,40189
5,39463,40144
6,39463,38653
7,39463,39313
8,39463,38155
9,39463,38571
0,36541,37598
1,36541,35280
2,36541,37774
3,36541,35120
4,36541,30693
5,36541,36978
6,36541,37416
7,36541,37005
8,36541,36790
9,36541,37543
0,40642,37774
1,40642,37342
2,40642,36920
3,40642,37714
4,40642,36863
5,40642,39010
6,40642,36978
7,40642,37005
8,40642,38155
9,40642,37543
0,39950,38045
1,39950,40433
2,39950,33431
3,39950,30898
4,39950,40669
5,39950,36391
6,39950,39313
7,39950,38571
8,39950,40203
9,39950,37710
0,21459,22705
1,21459,2294
2,21459,2105
3,21459,16135
4,21459,9346
5,21459,5415
6,21459,18103
7,21459,19185
8,21459,14849
9,21459,15566
0,37473,40433
1,37473,33431
2,37473,30898
3,37473,40669
4,37473,40431
5,37473,36391
6,37473,40203
7,37473,37710
8,37473,39954
9,37473,37524
0,39443,38917
1,39443,40434
2,39443,39308
3,39443,38846
4,39443,39034
5,39443,38081
6,39443,38423
7,39443,39953
8,39443,40183
9,39443,39124
0,12823,10694
1,12823,18596
2,12823,15183
3,12823,21616
4,12823,12540
5,12823,15787
6,12823,15744
7,12823,17093
8,12823,18570
9,12823,12002
0,35106,32601
1,35106,30221
2,35106,28115
3,35106,29830
4,35106,30803
5,35106,30065
6,35106,35743
7,35106,34204
8,35106,31791
9,35106,33491
0,30412,25045
1,30412,7376
2,30412,25084
3,30412,7171
4,30412,36651
5,30412,24059
6,30412,5619
7,30412,24057
8,30412,24094
9,30412,24072
0,32654,30267
1,32654,32601
2,32654,30221
3,32654,30618
4,32654,28115
5,32654,30065
6,32654,35743
7,32654,30270
8,32654,34204
9,32654,33908
0,15195,19502
1,15195,2105
2,15195,14909
3,15195,14722
4,15195,15210
5,15195,22157
6,15195,18103
7,15195,15566
8,15195,8435
9,15195,16183
0,4635,12046
1,4635,21047
2,4635,16688
3,4635,8179
4,4635,19802
5,4635,19529
6,4635,15787
7,4635,15744
8,4635,18570
9,4635,12002
0,32664,30803
1,32664,32906
2,32664,33682
3,32664,29966
4,32664,30998
5,32664,35743
6,32664,34204
7,32664,31791
8,32664,40463
9,32664,35729
0,7475,12046
1,7475,16688
2,7475,16195
3,7475,13776
4,7475,10502
5,7475,19529
6,7475,15787
7,7475,15744
8,7475,17093
9,7475,18570
0,40493,38045
1,40493,40433
2,40493,33431
3,40493,30898
4,40493,40431
5,40493,40144
6,40493,38653
7,40493,39313
8,40493,38155
9,40493,38571
0,36602,37598
1,36602,35280
2,36602,37774
3,36602,35120
4,36602,30693
5,36602,36978
6,36602,37416
7,36602,37005
8,36602,35068
9,36602,36790
0,39688,38917
1,39688,40434
2,39688,39308
3,39688,38846
4,39688,39034
5,39688,38081
6,39688,38423
7,39688,39953
8,39688,40183
9,39688,39124
0,40803,41012
1,40803,40434
2,40803,40950
3,40803,40376
4,40803,40022
5,40803,41006
6,40803,40968
7,40803,41078
8,40803,40589
9,40803,40891
0,30555,30267
1,30555,28411
2,30555,32601
3,30555,30856
4,30555,30221
5,30555,30065
6,30555,35743
7,30555,30270
8,30555,34204
9,30555,33908
0,36709,37598
1,36709,35280
2,36709,37774
3,36709,35120
4,36709,30693
5,36709,36978
6,36709,37416
7,36709,37005
8,36709,36790
9,36709,37543
0,19810,14949
1,19810,10548
2,19810,19905
3,19810,3868
4,19810,17612
5,19810,20579
6,19810,14592
7,19810,11790
8,19810,15378
9,19810,3436
0,24100,21047
1,24100,8179
2,24100,19802
3,24100,7527
4,24100,11763
5,24100,24059
6,24100,19529
7,24100,5619
8,24100,24057
9,24100,24094
0,30030,37598
1,30030,34021
2,30030,35280
3,30030,37774
4,30030,35120
5,30030,36978
6,30030,37416
7,30030,30270
8,30030,37005
9,30030,35068
0,32843,25045
1,32843,7376
2,32843,25084
3,32843,7171
4,32843,36651
5,32843,24059
6,32843,24057
7,32843,24094
8,32843,40463
9,32843,4752
0,36894,37598
1,36894,35280
2,36894,37774
3,36894,35120
4,36894,30693
5,36894,36978
6,36894,37416
7,36894,37005
8,36894,35068
9,36894,36790
0,19209,3891
1,19209,3353
2,19209,10548
3,19209,18745
4,19209,17894
5,19209,20579
6,19209,14592
7,19209,15378
8,19209,14821
9,19209,9911
0,30462,37598
1,30462,34021
2,30462,35280
3,30462,37774
4,30462,35120
5,30462,36978
6,30462,37416
7,30462,37005
8,30462,35068
9,30462,36790
0,28083,34021
1,28083,35280
2,28083,30267
3,28083,35120
4,28083,30693
5,28083,30065
6,28083,35743
7,28083,30270
8,28083,35068
9,28083,34204
0,36123,38045
1,36123,40433
2,36123,33431
3,36123,30898
4,36123,40669
5,36123,40144
6,36123,38653
7,36123,39313
8,36123,38571
9,36123,40203
0,20750,18596
1,20750,19471
2,20750,13609
3,20750,13940
4,20750,3891
5,20750,20579
6,20750,14592
7,20750,17093
8,20750,25721
9,20750,12866
0,37960,38045
1,37960,39007
2,37960,38197
3,37960,38523
4,37960,38064
5,37960,40144
6,37960,38653
7,37960,39010
8,37960,39313
9,37960,38155
0,20213,12046
1,20213,16688
2,20213,16195
3,20213,13776
4,20213,10502
5,20213,19529
6,20213,15787
7,20213,15744
8,20213,17093
9,20213,18570
0,40223,38917
1,40223,40434
2,40223,39308
3,40223,38846
4,40223,40376
5,40223,38081
6,40223,41006
7,40223,40183
8,40223,39124
9,40223,40454
0,37831,38045
1,37831,40433
2,37831,33431
3,37831,30898
4,37831,40669
5,37831,36391
6,37831,39313
7,37831,38571
8,37831,40203
9,37831,37710
0,8135,12046
1,8135,21047
2,8135,16688
3,8135,8179
4,8135,19802
5,8135,19529
6,8135,15787
7,8135,15744
8,8135,18570
9,8135,12002
0,36116,34021
1,36116,35280
2,36116,35120
3,36116,30693
4,36116,28411
5,36116,30065
6,36116,37416
7,36116,30270
8,36116,37005
9,36116,35068
0,38989,38197
1,38989,35991
2,38989,38225
3,38989,38286
4,38989,38481
5,38989,40144
6,38989,38653
7,38989,39010
8,38989,38155
9,38989,38571
0,20705,3868
1,20705,17612
2,20705,14813
3,20705,2294
4,20705,9150
5,20705,11790
6,20705,5415
7,20705,14262
8,20705,3436
9,20705,19185
0,37805,33431
1,37805,40669
2,37805,40431
3,37805,40911
4,37805,40189
5,37805,36391
6,37805,40203
7,37805,37710
8,37805,39954
9,37805,37524
0,40109,38045
1,40109,40433
2,40109,33431
3,40109,30898
4,40109,40669
5,40109,36391
6,40109,39313
7,40109,38571
8,40109,40203
9,40109,37710
0,38929,38045
1,38929,39007
2,38929,38197
3,38929,38523
4,38929,38064
5,38929,40144
6,38929,38653
7,38929,39010
8,38929,38155
9,38929,38571
0,40819,41012
1,40819,40434
2,40819,40950
3,40819,40022
4,40819,41069
5,40819,41006
6,40819,40968
7,40819,41078
8,40819,40589
9,40819,40891
0,21194,12046
1,21194,21047
2,21194,16688
3,21194,8179
4,21194,19802
5,21194,19529
6,21194,5619
7,21194,15787
8,21194,12002
9,21194,6959
0,32075,32601
1,32075,30221
2,32075,28115
3,32075,29830
4,32075,30803
5,32075,30065
6,32075,35743
7,32075,30270
8,32075,34204
9,32075,33908
0,37604,37598
1,37604,35280
2,37604,37774
3,37604,35120
4,37604,30693
5,37604,36978
6,37604,37416
7,37604,37005
8,37604,36790
9,37604,37543
0,30389,32601
1,30389,30221
2,30389,28115
3,30389,29830
4,30389,30803
5,30389,30065
6,30389,35743
7,30389,30270
8,30389,34204
9,30389,33908
0,24011,12046
1,24011,21047
2,24011,16688
3,24011,8179
4,24011,19802
5,24011,19529
6,24011,15787
7,24011,15744
8,24011,18570
9,24011,12002
0,41030,41012
1,41030,40950
2,41030,40022
3,41030,41069
4,41030,40910
5,41030,41006
6,41030,40968
7,41030,41078
8,41030,40589
9,41030,40891
0,2039,12046
1,2039,21047
2,2039,16688
3,2039,8179
4,2039,19802
5,2039,19529
6,2039,15787
7,2039,15744
8,2039,18570
9,2039,12002
0,40441,38045
1,40441,40433
2,40441,33431
3,40441,30898
4,40441,40431
5,40441,40144
6,40441,38653
7,40441,39313
8,40441,38571
9,40441,40203
0,38002,38045
1,38002,39007
2,38002,38197
3,38002,38523
4,38002,38064
5,38002,40144
6,38002,38653
7,38002,39010
8,38002,39313
9,38002,38155
0,12758,12046
1,12758,21047
2,12758,16688
3,12758,8179
4,12758,19802
5,12758,19529
6,12758,15787
7,12758,15744
8,12758,18570
9,12758,12002
0,17147,13986
1,17147,17219
2,17147,28204
0,37223,37598
1,37223,35280
2,37223,37774
3,37223,35120
4,37223,30693
5,37223,36978
6,37223,37416
7,37223,37005
8,37223,37543
9,37223,37277
0,28701,34021
1,28701,35280
2,28701,30267
3,28701,35120
4,28701,30693
5,28701,30065
6,28701,35743
7,28701,30270
8,28701,35068
9,28701,34204
0,39566,38045
1,39566,39007
2,39566,38197
3,39566,38523
4,39566,38064
5,39566,40144
6,39566,38653
7,39566,39010
8,39566,39313
9,39566,38155
0,38057,38045
1,38057,40433
2,38057,33431
3,38057,30898
4,38057,40219
5,38057,40144
6,38057,38653
7,38057,39010
8,38057,39313
9,38057,38155
0,37467,37598
1,37467,34021
2,37467,35280
3,37467,37774
4,37467,35120
5,37467,36978
6,37467,37416
7,37467,37005
8,37467,35068
9,37467,36790
0,37594,37598
1,37594,34021
2,37594,35280
3,37594,37774
4,37594,35120
5,37594,36978
6,37594,37416
7,37594,37005
8,37594,35068
9,37594,36790
0,22998,12046
1,22998,21047
2,22998,16688
3,22998,8179
4,22998,19802
5,22998,19529
6,22998,5619
7,22998,15787
8,22998,15744
