,Anchor,Positive
2,10259,16740
3,10259,11216
4,10259,13540
5,10259,7952
6,10259,28726
7,10259,28321
8,10259,13542
9,10259,1819
0,7247,7376
1,7247,36651
2,7247,6850
3,7247,4797
4,7247,6571
5,7247,31182
6,7247,34284
0,2822,7376
1,2822,36651
2,2822,6850
3,2822,4797
4,2822,7123
5,2822,31182
6,2822,34284
0,8337,8404
1,8337,8726
2,8337,17678
3,8337,10798
4,8337,16740
5,8337,7952
6,8337,3219
7,8337,28726
8,8337,13542
9,8337,1819
0,27650,7376
1,27650,25084
2,27650,7171
3,27650,797
4,27650,25244
5,27650,24059
6,27650,24094
7,27650,24016
8,27650,35643
9,27650,29087
0,40264,39973
1,40264,39966
2,40264,40072
3,40264,40152
4,40264,40343
5,40264,40203
6,40264,40424
7,40264,40128
8,40264,40312
9,40264,40202
0,4840,13776
1,4840,15163
2,4840,7190
3,4840,27567
4,4840,19515
5,4840,19529
6,4840,6959
7,4840,6164
8,4840,32988
9,4840,14815
0,4725,25045
1,4725,7376
2,4725,7171
3,4725,36651
4,4725,797
5,4725,24016
6,4725,31182
7,4725,24015
8,4725,24115
0,11024,8179
1,11024,19802
2,11024,11763
3,11024,8726
4,11024,13275
5,11024,3677
6,11024,27465
7,11024,2316
8,11024,4034
9,11024,27054
0,23856,8179
1,23856,19802
2,23856,11763
3,23856,13275
4,23856,15567
5,23856,3677
6,23856,27465
7,23856,2316
8,23856,4034
9,23856,27054
0,2382,7376
1,2382,7171
2,2382,36651
3,2382,797
4,2382,6850
5,2382,24016
6,2382,31182
0,24993,27568
1,24993,25244
2,24993,26357
3,24993,26893
4,24993,3731
5,24993,24059
6,24993,24057
7,24993,24094
8,24993,24121
9,24993,35214
0,35021,35280
1,35021,35120
2,35021,30693
3,35021,32554
4,35021,34452
5,35021,29972
6,35021,28511
7,35021,27810
8,35021,27769
9,35021,34601
0,22070,8179
1,22070,19802
2,22070,11763
3,22070,13275
4,22070,15567
5,22070,3677
6,22070,27465
7,22070,2316
8,22070,4034
9,22070,27054
0,25179,25084
1,25179,7171
2,25179,24183
3,25179,797
4,25179,27568
5,25179,24059
6,25179,24094
7,25179,24121
8,25179,24016
9,25179,35214
0,5648,7376
1,5648,36651
2,5648,797
3,5648,6850
4,5648,4797
5,5648,31182
6,5648,34284
0,7701,24183
1,7701,27568
2,7701,25244
3,7701,26357
4,7701,26893
5,7701,24059
6,7701,24057
7,7701,24094
8,7701,24121
9,7701,35214
0,37804,37777
1,37804,36251
2,37804,36489
3,37804,36773
4,37804,36344
5,37804,36805
6,37804,37080
7,37804,37161
8,37804,36267
9,37804,36953
0,31016,33260
1,31016,31183
2,31016,31768
3,31016,29619
4,31016,29920
5,31016,36790
6,31016,35956
7,31016,29682
8,31016,27810
9,31016,30599
0,5714,24183
1,5714,27568
2,5714,25244
3,5714,26357
4,5714,26893
5,5714,24059
6,5714,24057
7,5714,24094
8,5714,24121
9,5714,35214
0,22203,8179
1,22203,19802
2,22203,11763
3,22203,8726
4,22203,17678
5,22203,3219
6,22203,3677
7,22203,27465
8,22203,2316
9,22203,27054
0,30583,35120
1,30583,32554
2,30583,31768
3,30583,29619
4,30583,29920
5,30583,36790
6,30583,35956
7,30583,29972
8,30583,28511
9,30583,27810
0,5367,25045
1,5367,7376
2,5367,7171
3,5367,36651
4,5367,797
5,5367,24016
6,5367,23998
7,5367,31182
8,5367,24015
9,5367,24115
0,31604,34181
1,31604,28838
2,31604,32628
3,31604,32857
4,31604,32502
5,31604,35068
6,31604,27729
7,31604,33818
8,31604,37370
9,31604,36636
0,21284,8404
1,21284,8726
2,21284,17678
3,21284,10798
4,21284,3020
5,21284,7952
6,21284,3219
7,21284,28726
8,21284,13542
9,21284,1819
0,32597,31183
1,32597,34181
2,32597,29920
3,32597,34235
4,32597,32628
5,32597,35068
6,32597,36790
7,32597,35956
8,32597,29682
9,32597,30599
0,16161,8661
1,16161,14849
2,16161,14602
0,18033,8342
1,18033,15913
2,18033,15576
3,18033,14380
4,18033,17987
5,18033,14821
6,18033,13727
7,18033,26692
8,18033,10835
9,18033,11345
0,20597,16810
1,20597,14261
2,20597,24685
3,20597,8761
4,20597,14483
5,20597,14222
6,20597,10635
7,20597,21066
8,20597,13700
9,20597,20091
0,21338,12046
1,21338,13776
2,21338,15163
3,21338,15445
4,21338,27567
5,21338,19529
6,21338,6959
7,21338,6164
8,21338,32988
9,21338,25654
0,31415,34181
1,31415,34235
2,31415,32628
3,31415,29443
4,31415,31901
5,31415,35068
6,31415,29682
7,31415,28624
8,31415,27729
9,31415,37206
0,6269,7585
1,6269,5469
2,6269,24184
3,6269,6444
4,6269,25776
5,6269,30598
6,6269,34735
7,6269,3264
8,6269,24613
9,6269,25717
0,16240,15183
1,16240,8427
2,16240,17311
3,16240,15742
4,16240,26078
5,16240,20343
6,16240,19000
7,16240,13734
8,16240,26398
9,16240,19238
0,5567,36651
1,5567,6850
2,5567,4797
3,5567,7123
4,5567,7104
5,5567,31182
6,5567,34284
0,35615,35280
1,35615,35120
2,35615,30693
3,35615,32554
4,35615,34452
5,35615,29972
6,35615,28511
7,35615,27810
8,35615,27769
9,35615,29741
0,28205,31183
1,28205,29619
2,28205,29920
3,28205,34235
4,28205,34061
5,28205,36790
6,28205,35956
7,28205,29682
8,28205,30599
9,28205,27870
0,11026,8179
1,11026,19802
2,11026,11763
3,11026,8726
4,11026,17678
5,11026,3677
6,11026,27465
7,11026,2316
8,11026,27054
9,11026,24984
0,24360,25084
1,24360,24183
2,24360,27568
3,24360,25244
4,24360,26385
5,24360,24059
6,24360,24094
7,24360,24121
8,24360,35214
9,24360,24051
0,12035,10337
1,12035,8163
2,12035,12297
3,12035,14883
4,12035,23193
5,12035,12002
6,12035,20343
7,12035,14618
8,12035,21853
9,12035,7814
0,4796,15183
1,4796,8427
2,4796,17311
3,4796,15742
4,4796,26078
5,4796,19000
6,4796,13734
7,4796,26398
8,4796,19238
9,4796,1632
0,10873,8179
1,10873,19802
2,10873,11763
3,10873,8726
4,10873,17678
5,10873,3677
6,10873,27465
7,10873,2316
8,10873,27054
9,10873,2779
0,3669,25084
1,3669,7171
2,3669,24183
3,3669,27568
4,3669,25244
5,3669,24059
6,3669,24094
7,3669,24121
8,3669,24016
9,3669,35214
0,12965,16164
1,12965,14193
2,12965,13467
3,12965,22572
4,12965,13587
5,12965,15744
6,12965,35408
7,12965,12195
8,12965,24792
9,12965,7571
0,5632,7376
1,5632,25084
2,5632,7171
3,5632,797
4,5632,25244
5,5632,24094
6,5632,24016
7,5632,35643
8,5632,29087
9,5632,23998
0,4148,7376
1,4148,25084
2,4148,7171
3,4148,24183
4,4148,797
5,4148,24059
6,4148,24094
7,4148,24121
8,4148,24016
9,4148,35214
0,28515,35280
1,28515,35120
2,28515,30693
3,28515,32554
4,28515,34452
5,28515,29972
6,28515,28511
7,28515,27810
8,28515,27769
9,28515,34601
0,20172,8726
1,20172,17678
2,20172,10798
3,20172,16740
4,20172,11216
5,20172,7952
6,20172,3219
7,20172,28726
8,20172,13542
9,20172,1819
0,23250,19802
1,23250,8404
2,23250,8726
3,23250,17678
4,23250,13275
5,23250,3219
6,23250,28726
7,23250,27054
8,23250,24984
9,23250,2779
0,14427,8179
1,14427,19802
2,14427,11763
3,14427,13275
4,14427,15567
5,14427,3677
6,14427,27465
7,14427,2316
8,14427,4034
9,14427,27054
0,17664,8179
1,17664,19802
2,17664,11763
3,17664,8726
4,17664,17678
5,17664,3219
6,17664,3677
7,17664,27465
8,17664,27054
9,17664,24984
0,13885,19802
1,13885,8404
2,13885,8726
3,13885,17678
4,13885,13275
5,13885,3219
6,13885,28726
7,13885,27054
8,13885,27987
9,13885,24984
0,31475,31183
1,31475,31768
2,31475,29619
3,31475,29920
4,31475,30810
5,31475,36790
6,31475,35956
7,31475,29682
8,31475,27810
9,31475,30599
0,17402,8404
1,17402,8726
2,17402,17678
3,17402,10798
4,17402,3020
5,17402,7952
6,17402,3219
7,17402,28726
8,17402,1819
9,17402,27987
0,5267,7376
1,5267,36651
2,5267,6850
3,5267,4797
4,5267,7123
5,5267,31182
6,5267,34284
0,30518,35280
1,30518,35120
2,30518,30693
3,30518,32554
4,30518,34452
5,30518,29972
6,30518,28511
7,30518,27810
8,30518,27769
9,30518,29741
0,1371,2433
1,1371,7186
2,1371,6138
3,1371,2068
4,1371,2276
5,1371,5619
6,1371,24072
7,1371,35234
8,1371,26394
9,1371,1319
0,25743,25084
1,25743,24183
2,25743,27568
3,25743,25244
4,25743,26385
5,25743,24059
6,25743,24094
7,25743,24121
8,25743,35214
9,25743,24051
0,869,25045
1,869,7376
2,869,7171
3,869,36651
4,869,797
5,869,24016
6,869,31182
7,869,24115
0,12688,8404
1,12688,10798
2,12688,16740
3,12688,11216
4,12688,13540
5,12688,7952
6,12688,3219
7,12688,28726
8,12688,13542
9,12688,1819
0,11848,8179
1,11848,19802
2,11848,11763
3,11848,13275
4,11848,15567
5,11848,3677
6,11848,27465
7,11848,2316
8,11848,4034
9,11848,27054
0,3872,25045
1,3872,7376
2,3872,7171
3,3872,36651
4,3872,797
5,3872,24016
6,3872,23998
7,3872,31182
8,3872,24015
9,3872,24115
0,6119,25045
1,6119,7376
2,6119,7171
3,6119,36651
4,6119,797
5,6119,24016
6,6119,23998
7,6119,31182
8,6119,24015
9,6119,24115
0,15811,8404
1,15811,8726
2,15811,17678
3,15811,10798
4,15811,16740
5,15811,7952
6,15811,3219
7,15811,28726
8,15811,13542
9,15811,1819
0,35762,30618
1,35762,33637
2,35762,31949
3,35762,26243
4,35762,35169
5,35762,27874
6,35762,30203
7,35762,30769
8,35762,30202
9,35762,30439
0,34289,35280
1,34289,35120
2,34289,30693
3,34289,32554
4,34289,34452
5,34289,29972
6,34289,28511
7,34289,27810
8,34289,27769
9,34289,29741
0,34704,15539
1,34704,19981
2,34704,13889
3,34704,16475
4,34704,15962
5,34704,17639
6,34704,15810
7,34704,7544
8,34704,13494
9,34704,14686
0,24809,24183
1,24809,27568
2,24809,25244
3,24809,26357
4,24809,26893
5,24809,24059
6,24809,24057
7,24809,24094
8,24809,24121
9,24809,35214
0,4578,32503
1,4578,7585
2,4578,24184
3,4578,25776
4,4578,3724
5,4578,30598
6,4578,34735
7,4578,6605
8,4578,3264
9,4578,2257
0,5026,3645
1,5026,1818
2,5026,3731
3,5026,6862
4,5026,26887
5,5026,24057
6,5026,32495
7,5026,24001
8,5026,24079
9,5026,34523
0,28674,35280
1,28674,35120
2,28674,30693
3,28674,32554
4,28674,34452
5,28674,29972
6,28674,28511
7,28674,27810
8,28674,27769
9,28674,29741
0,23567,8179
1,23567,19802
2,23567,11763
3,23567,8726
4,23567,17678
5,23567,3677
6,23567,27465
7,23567,2316
8,23567,27054
9,23567,2779
0,9829,8404
1,9829,8726
2,9829,17678
3,9829,10798
4,9829,3020
5,9829,7952
6,9829,3219
7,9829,28726
8,9829,1819
9,9829,27987
0,40886,40910
1,40886,40633
2,40886,41045
3,40886,40591
4,40886,41024
5,40886,40968
6,40886,40596
7,40886,40780
8,40886,40942
9,40886,41003
0,20642,8179
1,20642,19802
2,20642,11763
3,20642,8726
4,20642,17678
5,20642,3677
6,20642,27465
7,20642,2316
8,20642,27054
9,20642,2779
0,14650,8404
1,14650,8726
2,14650,17678
3,14650,10798
4,14650,16740
5,14650,7952
6,14650,3219
7,14650,28726
8,14650,13542
9,14650,1819
0,39252,30898
1,39252,39450
2,39252,39346
3,39252,39235
4,39252,39203
5,39252,30464
6,39252,30274
7,39252,40449
8,39252,39741
9,39252,39544
0,8444,8179
1,8444,19802
2,8444,11763
3,8444,13275
4,8444,15567
5,8444,3677
6,8444,27465
7,8444,2316
8,8444,4034
9,8444,27054
0,38050,34121
1,38050,38501
2,38050,38202
3,38050,39033
4,38050,38945
5,38050,40144
6,38050,38653
7,38050,39631
8,38050,37926
9,38050,38690
0,562,25084
1,562,7171
2,562,24183
3,562,797
4,562,27568
5,562,24059
6,562,24094
7,562,24121
8,562,24016
9,562,35214
0,21513,8179
1,21513,19802
2,21513,11763
3,21513,8726
4,21513,17678
5,21513,3219
6,21513,3677
7,21513,27465
8,21513,2316
9,21513,27054
0,25452,7376
1,25452,25084
2,25452,7171
3,25452,24183
4,25452,797
5,25452,24059
6,25452,24094
7,25452,24121
8,25452,24016
9,25452,35214
0,4520,36651
1,4520,6850
2,4520,7123
3,4520,7104
4,4520,4109
5,4520,31182
6,4520,34284
0,7066,26820
1,7066,21241
2,7066,8947
3,7066,15519
4,7066,16343
5,7066,25721
6,7066,31467
7,7066,16522
8,7066,16058
9,7066,18255
0,13601,8404
1,13601,8726
2,13601,17678
3,13601,10798
4,13601,16740
5,13601,7952
6,13601,3219
7,13601,28726
8,13601,13542
9,13601,1819
0,5373,7376
1,5373,36651
2,5373,797
3,5373,6850
4,5373,4797
5,5373,31182
6,5373,34284
0,26010,24183
1,26010,27568
2,26010,25244
3,26010,26357
4,26010,26893
5,26010,24059
6,26010,24057
7,26010,24094
8,26010,24121
9,26010,35214
0,10657,19802
1,10657,8404
2,10657,8726
3,10657,17678
4,10657,15567
5,10657,7952
6,10657,3219
7,10657,28726
8,10657,27054
9,10657,27987
0,11559,13383
1,11559,14611
2,11559,16286
3,11559,14696
4,11559,21529
5,11559,17460
6,11559,15194
7,11559,15345
8,11559,6695
9,11559,15891
0,11084,19802
1,11084,8404
2,11084,8726
3,11084,17678
4,11084,13275
5,11084,3219
6,11084,28726
7,11084,27054
8,11084,24984
9,11084,2779
0,34063,35280
1,34063,35120
2,34063,30693
3,34063,32554
4,34063,34452
5,34063,29972
6,34063,28511
7,34063,27810
8,34063,27769
9,34063,34601
0,19421,13776
1,19421,10956
2,19421,7190
3,19421,27567
4,19421,19515
5,19421,19529
6,19421,26634
7,19421,6164
8,19421,32988
9,19421,14815
0,23252,8179
1,23252,19802
2,23252,11763
3,23252,8726
4,23252,17678
5,23252,3677
6,23252,27465
7,23252,2316
8,23252,27054
9,23252,2779
0,29548,35280
1,29548,35120
2,29548,30693
3,29548,32554
4,29548,34452
5,29548,29972
6,29548,28511
7,29548,27810
8,29548,27769
9,29548,29741
0,35410,35120
1,35410,30693
2,35410,32554
3,35410,34452
4,35410,31237
5,35410,35956
6,35410,29972
7,35410,28511
8,35410,27810
9,35410,30599
0,27028,25084
1,27028,7171
2,27028,24183
3,27028,27568
4,27028,25244
5,27028,24059
6,27028,24094
7,27028,24121
8,27028,24016
9,27028,35214
0,3371,26357
1,3371,3645
2,3371,1818
3,3371,3731
4,3371,6862
5,3371,24057
6,3371,32495
7,3371,24001
8,3371,24079
9,3371,34523
0,24519,7376
1,24519,25084
2,24519,7171
3,24519,797
4,24519,25244
5,24519,24094
6,24519,24016
7,24519,35643
8,24519,29087
9,24519,23998
0,57,15183
1,57,8427
2,57,17311
3,57,15742
4,57,26078
5,57,20343
6,57,19000
7,57,13734
8,57,26398
9,57,19238
0,850,7376
1,850,25084
2,850,7171
3,850,797
4,850,25244
5,850,24059
6,850,24094
7,850,24016
8,850,35643
9,850,29087
0,18503,8179
1,18503,19802
2,18503,11763
3,18503,13275
4,18503,15567
5,18503,3677
6,18503,27465
7,18503,2316
8,18503,4034
9,18503,27054
0,18536,8179
1,18536,19802
2,18536,11763
3,18536,8726
4,18536,17678
5,18536,3219
6,18536,27465
7,18536,27054
8,18536,24984
9,18536,2779
0,27695,35280
1,27695,35120
2,27695,30693
3,27695,32554
4,27695,34452
5,27695,29972
6,27695,28511
7,27695,27810
8,27695,27769
9,27695,29741
0,17741,13540
1,17741,15840
2,17741,5525
3,17741,17558
4,17741,22914
5,17741,33174
6,17741,28321
7,17741,11752
8,17741,25673
9,17741,20783
0,4483,25045
1,4483,7376
2,4483,7171
3,4483,36651
4,4483,797
5,4483,24016
6,4483,31182
7,4483,24015
8,4483,24115
0,22064,8179
1,22064,19802
2,22064,11763
3,22064,8726
4,22064,13275
5,22064,3677
6,22064,27465
7,22064,2316
8,22064,4034
9,22064,27054
0,9253,10337
1,9253,8163
2,9253,12297
3,9253,14883
4,9253,23193
5,9253,12002
6,9253,20343
7,9253,14618
8,9253,21853
9,9253,7814
0,6877,25045
1,6877,7376
2,6877,7171
3,6877,36651
4,6877,797
5,6877,24016
6,6877,31182
0,10908,15840
1,10908,5525
2,10908,17558
3,10908,22914
4,10908,18365
5,10908,33174
6,10908,28321
7,10908,11752
8,10908,25673
9,10908,20783
0,1344,25045
1,1344,7376
2,1344,7171
3,1344,36651
4,1344,797
5,1344,24016
6,1344,31182
0,7101,7376
1,7101,36651
2,7101,797
3,7101,6850
4,7101,4797
5,7101,31182
6,7101,34284
0,8127,8179
1,8127,19802
2,8127,11763
3,8127,13275
4,8127,15567
5,8127,3677
6,8127,27465
7,8127,2316
8,8127,4034
9,8127,27054
0,34200,32691
1,34200,29389
2,34200,27964
3,34200,33040
4,34200,34504
5,34200,32872
6,34200,37823
7,34200,30393
8,34200,35607
9,34200,36547
0,22929,8726
1,22929,17678
2,22929,10798
3,22929,16740
4,22929,11216
5,22929,7952
6,22929,3219
7,22929,28726
8,22929,13542
9,22929,1819
0,31914,28012
1,31914,34287
2,31914,33071
3,31914,36265
4,31914,31558
5,31914,28167
6,31914,35337
0,39372,38045
1,39372,38523
2,39372,38064
3,39372,38733
4,39372,38097
5,39372,38564
6,39372,38603
7,39372,38642
8,39372,38494
9,39372,38080
0,19153,19802
1,19153,8404
2,19153,8726
3,19153,17678
4,19153,13275
5,19153,3219
6,19153,28726
7,19153,27054
8,19153,24984
9,19153,2779
0,17175,19802
1,17175,8404
2,17175,8726
3,17175,17678
4,17175,15567
5,17175,3219
6,17175,28726
7,17175,27054
8,17175,27987
9,17175,24984
0,11879,8179
1,11879,19802
2,11879,11763
3,11879,13275
4,11879,15567
5,11879,3677
6,11879,27465
7,11879,25686
8,11879,2316
9,11879,4034
0,21930,8404
1,21930,8726
2,21930,17678
3,21930,10798
4,21930,16740
5,21930,7952
6,21930,3219
7,21930,28726
8,21930,13542
9,21930,1819
0,7164,32503
1,7164,7585
2,7164,24184
3,7164,7622
4,7164,3724
5,7164,30598
6,7164,34735
7,7164,6605
8,7164,3264
9,7164,2257
0,18136,10956
1,18136,7190
2,18136,9815
3,18136,21862
4,18136,10513
5,18136,26634
6,18136,6164
7,18136,32988
8,18136,14815
9,18136,1632
0,25656,26357
1,25656,3645
2,25656,1818
3,25656,3731
4,25656,6862
5,25656,24057
6,25656,32495
7,25656,24001
8,25656,24079
9,25656,34523
0,8118,10798
1,8118,13540
2,8118,15840
3,8118,8598
4,8118,17558
5,8118,28321
6,8118,13542
7,8118,1819
8,8118,11752
9,8118,20783
0,31184,35120
1,31184,30693
2,31184,32554
3,31184,34452
4,31184,31237
5,31184,35956
6,31184,29972
7,31184,28511
8,31184,27810
9,31184,30599
0,32782,35280
1,32782,35120
2,32782,30693
3,32782,32554
4,32782,34452
5,32782,29972
6,32782,28511
7,32782,27810
8,32782,27769
9,32782,29741
0,1004,36651
1,1004,6850
2,1004,4797
3,1004,7123
4,1004,7104
5,1004,31182
6,1004,34284
0,24881,8404
1,24881,10798
2,24881,16740
3,24881,11216
4,24881,13540
5,24881,7952
6,24881,28726
7,24881,28321
8,24881,13542
9,24881,1819
0,1380,6850
1,1380,7123
2,1380,7104
3,1380,4109
4,1380,5856
5,1380,31182
6,1380,34284
0,9244,8179
1,9244,19802
2,9244,11763
3,9244,13275
4,9244,15567
5,9244,3677
6,9244,27465
7,9244,25686
8,9244,2316
9,9244,4034
0,16455,8179
1,16455,19802
2,16455,11763
3,16455,13275
4,16455,15567
5,16455,3677
6,16455,27465
7,16455,2316
8,16455,4034
9,16455,27054
0,35791,30998
1,35791,33753
2,35791,29805
3,35791,28736
4,35791,31566
5,35791,34204
6,35791,35174
7,35791,36556
8,35791,34119
9,35791,33215
0,6916,36651
1,6916,6850
2,6916,4797
3,6916,7123
4,6916,7104
5,6916,31182
6,6916,34284
0,41105,41012
1,41105,40950
2,41105,41069
3,41105,40910
4,41105,40633
5,41105,40968
6,41105,40670
7,41105,40596
8,41105,40780
9,41105,40942
0,6902,24183
1,6902,27568
2,6902,25244
3,6902,26357
4,6902,26893
5,6902,24059
6,6902,24057
7,6902,24094
8,6902,24121
9,6902,35214
0,198,13540
1,198,15840
2,198,17558
3,198,23719
4,198,19210
5,198,28321
6,198,13542
7,198,1819
8,198,11752
9,198,20783
0,8798,19802
1,8798,8404
2,8798,8726
3,8798,17678
4,8798,13275
5,8798,3219
6,8798,28726
7,8798,27054
8,8798,27987
9,8798,24984
0,98,25045
1,98,7376
2,98,7171
3,98,36651
4,98,797
5,98,24016
6,98,23998
7,98,31182
8,98,24015
9,98,24115
0,536,7376
1,536,36651
2,536,6850
3,536,4797
4,536,6571
5,536,31182
6,536,34284
0,3209,24183
1,3209,27568
2,3209,25244
3,3209,26357
4,3209,26893
5,3209,24059
6,3209,24057
7,3209,24094
8,3209,24121
9,3209,35214
0,11957,8179
1,11957,19802
2,11957,11763
3,11957,13275
4,11957,15567
5,11957,3677
6,11957,27465
7,11957,2316
8,11957,4034
9,11957,27054
0,7617,25084
1,7617,7171
2,7617,24183
3,7617,27568
4,7617,25244
5,7617,24059
6,7617,24094
7,7617,24121
8,7617,24016
9,7617,35214
0,7322,7376
1,7322,36651
2,7322,6850
3,7322,4797
4,7322,7123
5,7322,31182
6,7322,34284
0,24820,7376
1,24820,25084
2,24820,7171
3,24820,797
4,24820,25244
5,24820,24059
6,24820,24094
7,24820,24016
8,24820,35214
9,24820,24051
0,31915,35280
1,31915,35120
2,31915,30693
3,31915,32554
4,31915,34452
5,31915,29972
6,31915,28511
7,31915,27810
8,31915,27769
9,31915,34601
0,20660,8179
1,20660,19802
2,20660,11763
3,20660,8726
4,20660,17678
5,20660,3677
6,20660,27465
7,20660,2316
8,20660,27054
9,20660,24984
0,32908,30856
1,32908,28838
2,32908,32502
3,32908,35736
4,32908,29181
5,32908,36160
6,32908,27729
7,32908,33818
8,32908,37370
9,32908,36636
0,31413,31183
1,31413,31768
2,31413,29619
3,31413,29920
4,31413,30810
5,31413,36790
6,31413,35956
7,31413,29682
8,31413,27810
9,31413,30599
0,37435,37774
1,37435,37342
2,37435,37714
3,37435,36863
4,37435,38157
5,37435,36978
6,37435,37543
7,37435,37783
8,37435,36560
9,37435,37801
0,24401,27568
1,24401,25244
2,24401,26357
3,24401,26893
4,24401,3731
5,24401,24059
6,24401,24057
7,24401,24094
8,24401,24121
9,24401,35214
0,19029,8179
1,19029,19802
2,19029,11763
3,19029,8726
4,19029,17678
5,19029,3219
6,19029,28726
7,19029,27054
8,19029,24984
9,19029,2779
0,10803,8179
1,10803,19802
2,10803,11763
3,10803,13275
4,10803,15567
5,10803,3677
6,10803,27465
7,10803,2316
8,10803,4034
9,10803,27054
0,711,25045
1,711,7376
2,711,7171
3,711,36651
4,711,797
5,711,24016
6,711,23998
7,711,31182
8,711,24015
9,711,24115
0,17903,8179
1,17903,19802
2,17903,11763
3,17903,8726
4,17903,13275
5,17903,3677
6,17903,27465
7,17903,2316
8,17903,4034
9,17903,27054
0,5986,2148
1,5986,25592
2,5986,2667
3,5986,6154
4,5986,3557
5,5986,5780
6,5986,4752
7,5986,27590
8,5986,26673
9,5986,26470
0,3236,6850
1,3236,7123
2,3236,7104
3,3236,4109
4,3236,2419
5,3236,31182
6,3236,34284
0,18153,8179
1,18153,19802
2,18153,11763
3,18153,8726
4,18153,17678
5,18153,3677
6,18153,27465
7,18153,2316
8,18153,27054
9,18153,2779
0,36379,36996
1,36379,37173
2,36379,37239
3,36379,37486
4,36379,37181
5,36379,37416
6,36379,37225
7,36379,37080
8,36379,36267
9,36379,37706
0,28926,31183
1,28926,29619
2,28926,29920
3,28926,34235
4,28926,34061
5,28926,36790
6,28926,35956
7,28926,29682
8,28926,30599
9,28926,27870
0,7128,11763
1,7128,13275
2,7128,15567
3,7128,11798
4,7128,17548
5,7128,26379
6,7128,27060
7,7128,3677
8,7128,870
9,7128,27465
0,31114,35280
1,31114,35120
2,31114,30693
3,31114,32554
4,31114,34452
5,31114,29972
6,31114,28511
7,31114,27810
8,31114,27769
9,31114,29741
0,35780,35280
1,35780,35120
2,35780,30693
3,35780,32554
4,35780,34452
5,35780,29972
6,35780,28511
7,35780,27810
8,35780,27769
9,35780,29741
0,9389,19802
1,9389,8404
2,9389,8726
3,9389,17678
4,9389,15567
5,9389,7952
6,9389,3219
7,9389,28726
8,9389,27054
9,9389,27987
0,21969,8179
1,21969,19802
2,21969,11763
3,21969,8726
4,21969,17678
5,21969,3677
6,21969,27465
7,21969,2316
8,21969,27054
9,21969,2779
0,14878,8179
1,14878,19802
2,14878,11763
3,14878,13275
4,14878,15567
5,14878,3677
6,14878,27465
7,14878,2316
8,14878,4034
9,14878,27054
0,11584,8179
1,11584,19802
2,11584,11763
3,11584,8726
4,11584,13275
5,11584,3677
6,11584,27465
7,11584,2316
8,11584,4034
9,11584,27054
0,32819,31949
1,32819,28963
2,32819,35505
3,32819,32448
4,32819,29309
5,32819,33908
6,32819,27874
7,32819,34202
8,32819,30097
9,32819,30439
0,28120,31147
1,28120,32691
2,28120,29389
3,28120,27964
4,28120,33040
5,28120,30270
6,28120,33908
7,28120,32872
8,28120,30393
9,28120,30209
0,33508,31183
1,33508,34181
2,33508,29920
3,33508,34235
4,33508,32628
5,33508,35068
6,33508,36790
7,33508,35956
8,33508,29682
9,33508,30599
0,35039,35280
1,35039,35120
2,35039,30693
3,35039,32554
4,35039,34452
5,35039,29972
6,35039,28511
7,35039,27810
8,35039,27769
9,35039,29741
0,6684,25084
1,6684,7171
2,6684,24183
3,6684,27568
4,6684,25244
5,6684,24059
6,6684,24094
7,6684,24121
8,6684,24016
9,6684,35214
0,3187,25045
1,3187,7376
2,3187,25084
3,3187,7171
4,3187,797
5,3187,24016
6,3187,29087
7,3187,23998
8,3187,31182
9,3187,24015
0,24202,7376
1,24202,25084
2,24202,7171
3,24202,797
4,24202,25244
5,24202,24059
6,24202,24094
7,24202,24016
8,24202,35643
9,24202,29087
0,24110,7376
1,24110,25084
2,24110,7171
3,24110,797
4,24110,25244
5,24110,24059
6,24110,24094
7,24110,24016
8,24110,35214
9,24110,35643
0,15985,19802
1,15985,8404
2,15985,8726
3,15985,17678
4,15985,15567
5,15985,7952
6,15985,3219
7,15985,28726
8,15985,27054
9,15985,27987
0,4228,6850
1,4228,7123
2,4228,7104
3,4228,4109
4,4228,2419
5,4228,31182
6,4228,34284
0,775,25045
1,775,7376
2,775,7171
3,775,36651
4,775,797
5,775,24016
6,775,31182
7,775,24015
8,775,24115
0,16874,8179
1,16874,19802
2,16874,11763
3,16874,13275
4,16874,15567
5,16874,3677
6,16874,27465
7,16874,25686
8,16874,2316
9,16874,4034
0,2338,3645
1,2338,1818
2,2338,26299
3,2338,29203
4,2338,3124
5,2338,27590
6,2338,28434
7,2338,26246
8,2338,26470
9,2338,36305
0,9063,8179
1,9063,19802
2,9063,11763
3,9063,8726
4,9063,17678
5,9063,3677
6,9063,27465
7,9063,2316
8,9063,27054
9,9063,2779
0,1436,25084
1,1436,7171
2,1436,24183
3,1436,797
4,1436,27568
5,1436,24059
6,1436,24094
7,1436,24121
8,1436,24016
9,1436,35214
0,40468,40248
1,40468,40254
2,40468,40147
3,40468,40307
4,40468,40032
5,40468,40203
6,40468,40424
7,40468,40202
8,40468,40783
9,40468,37021
0,32035,40219
1,32035,40051
2,32035,40550
3,32035,36026
4,32035,39931
5,32035,39954
6,32035,37128
7,32035,40057
8,32035,40310
9,32035,40292
0,5933,7376
1,5933,36651
2,5933,797
3,5933,6850
4,5933,4797
5,5933,31182
6,5933,34284
0,35890,35280
1,35890,35120
2,35890,30693
3,35890,32554
4,35890,34452
5,35890,29972
6,35890,28511
