,Anchor,Positive
2,20806,9733
3,20806,15951
4,20806,9910
5,20806,27979
6,20806,26681
7,20806,15966
8,20806,9210
9,20806,31361
0,22536,23367
1,22536,23510
2,22536,25221
3,22536,9733
4,22536,29104
5,22536,27979
6,22536,26681
7,22536,9210
8,22536,31361
9,22536,29783
0,16596,23367
1,16596,10134
2,16596,23510
3,16596,22327
4,16596,25221
5,16596,26681
6,16596,26031
7,16596,9210
8,16596,29783
9,16596,5337
0,6359,25221
1,6359,9733
2,6359,15951
3,6359,26609
4,6359,6930
5,6359,27979
6,6359,26681
7,6359,15966
8,6359,9210
9,6359,14057
0,20923,23367
1,20923,10134
2,20923,22327
3,20923,29104
4,20923,9910
5,20923,26957
6,20923,26031
7,20923,29783
8,20923,143
9,20923,24334
0,22008,22327
1,22008,13361
2,22008,30786
3,22008,26296
4,22008,25380
5,22008,26957
6,22008,18927
7,22008,10524
8,22008,17426
9,22008,12162
0,3848,22327
1,3848,29104
2,3848,13361
3,3848,30786
4,3848,26296
5,3848,26957
6,3848,18927
7,3848,26031
8,3848,10524
9,3848,24334
0,16295,25221
1,16295,9733
2,16295,15951
3,16295,26609
4,16295,9492
5,16295,27979
6,16295,26681
7,16295,15966
8,16295,9210
9,16295,31361
0,10862,23367
1,10862,10134
2,10862,22327
3,10862,25221
4,10862,29104
5,10862,26957
6,10862,26031
7,10862,9210
8,10862,29783
9,10862,5337
0,27240,23510
1,27240,25221
2,27240,9733
3,27240,15951
4,27240,9910
5,27240,27979
6,27240,26681
7,27240,15966
8,27240,9210
9,27240,31361
0,26300,23367
1,26300,23510
2,26300,25221
3,26300,9733
4,26300,29104
5,26300,27979
6,26300,26681
7,26300,9210
8,26300,31361
9,26300,29783
0,3206,23367
1,3206,23510
2,3206,25221
3,3206,9733
4,3206,15951
5,3206,27979
6,3206,26681
7,3206,9210
8,3206,31361
9,3206,29783
0,19281,9733
1,19281,15951
2,19281,26609
3,19281,6930
4,19281,18720
5,19281,27979
6,19281,6669
7,19281,26681
8,19281,15966
9,19281,14057
0,6484,6930
1,6484,18720
2,6484,20920
3,6484,9492
4,6484,16853
5,6484,27979
6,6484,6669
7,6484,15966
8,6484,14057
9,6484,31361
0,30639,23367
1,30639,23510
2,30639,25221
3,30639,9733
4,30639,29104
5,30639,27979
6,30639,26681
7,30639,9210
8,30639,31361
9,30639,29783
0,3134,26296
1,3134,25380
2,3134,2801
3,3134,8949
4,3134,24021
5,3134,26957
6,3134,18927
7,3134,31633
8,3134,10524
9,3134,12162
0,31200,6930
1,31200,18720
2,31200,20920
3,31200,9492
4,31200,10032
5,31200,27979
6,31200,6669
7,31200,15966
8,31200,14057
9,31200,31361
0,29773,23367
1,29773,10134
2,29773,22327
3,29773,25221
4,29773,29104
5,29773,26957
6,29773,26031
7,29773,9210
8,29773,29783
9,29773,5337
0,10769,23367
1,10769,10134
2,10769,23510
3,10769,22327
4,10769,25221
5,10769,26681
6,10769,26031
7,10769,9210
8,10769,29783
9,10769,5337
0,415,9733
1,415,26609
2,415,6930
3,415,18720
4,415,20920
5,415,27979
6,415,6669
7,415,26681
8,415,15966
9,415,14057
0,11238,23367
1,11238,23510
2,11238,25221
3,11238,29104
4,11238,15951
5,11238,27979
6,11238,26681
7,11238,26031
8,11238,9210
9,11238,31361
0,28645,13361
1,28645,7598
2,28645,1628
3,28645,25380
4,28645,8949
5,28645,18927
6,28645,31633
7,28645,19419
8,28645,10524
9,28645,5027
0,29157,23367
1,29157,10134
2,29157,22327
3,29157,25221
4,29157,29104
5,29157,26957
6,29157,26031
7,29157,9210
8,29157,29783
9,29157,5337
0,2334,23367
1,2334,10134
2,2334,23510
3,2334,22327
4,2334,25221
5,2334,26681
6,2334,26031
7,2334,9210
8,2334,29783
9,2334,5337
0,15125,22327
1,15125,29104
2,15125,13361
3,15125,30786
4,15125,26296
5,15125,26957
6,15125,18927
7,15125,26031
8,15125,29783
9,15125,10524
0,32510,25221
1,32510,9733
2,32510,15951
3,32510,26609
4,32510,6930
5,32510,27979
6,32510,26681
7,32510,15966
8,32510,14057
9,32510,31361
0,8688,13361
1,8688,25380
2,8688,2801
3,8688,8949
4,8688,24021
5,8688,18927
6,8688,31633
7,8688,19419
8,8688,10524
9,8688,5027
0,7555,25221
1,7555,9733
2,7555,15951
3,7555,26609
4,7555,6930
5,7555,27979
6,7555,26681
7,7555,15966
8,7555,9210
9,7555,14057
0,15034,23367
1,15034,10134
2,15034,23510
3,15034,22327
4,15034,25221
5,15034,26957
6,15034,26681
7,15034,26031
8,15034,9210
9,15034,29783
0,20072,9733
1,20072,6930
2,20072,18720
3,20072,20920
4,20072,9492
5,20072,27979
6,20072,6669
7,20072,26681
8,20072,15966
9,20072,14057
0,23874,23367
1,23874,23510
2,23874,25221
3,23874,9733
4,23874,29104
5,23874,27979
6,23874,26681
7,23874,9210
8,23874,31361
9,23874,29783
0,3663,13361
1,3663,26296
2,3663,25380
3,3663,2801
4,3663,8949
5,3663,18927
6,3663,31633
7,3663,19419
8,3663,10524
9,3663,5027
0,12004,25221
1,12004,9733
2,12004,15951
3,12004,26609
4,12004,6930
5,12004,27979
6,12004,26681
7,12004,15966
8,12004,9210
9,12004,14057
0,8026,6930
1,8026,18720
2,8026,20920
3,8026,16853
4,8026,5052
5,8026,6669
6,8026,15966
7,8026,14057
8,8026,10582
9,8026,29829
0,20242,23367
1,20242,10134
2,20242,22327
3,20242,25221
4,20242,29104
5,20242,26957
6,20242,26031
7,20242,9210
8,20242,29783
9,20242,5337
0,7355,25221
1,7355,9733
2,7355,15951
3,7355,26609
4,7355,6930
5,7355,27979
6,7355,6669
7,7355,26681
8,7355,15966
9,7355,14057
0,31816,13361
1,31816,26296
2,31816,25380
3,31816,2801
4,31816,8949
5,31816,18927
6,31816,31633
7,31816,19419
8,31816,10524
9,31816,5027
0,10406,25221
1,10406,9733
2,10406,15951
3,10406,26609
4,10406,6930
5,10406,27979
6,10406,26681
7,10406,15966
8,10406,14057
9,10406,31361
0,18489,23367
1,18489,23510
2,18489,25221
3,18489,9733
4,18489,15951
5,18489,27979
6,18489,26681
7,18489,15966
8,18489,9210
9,18489,31361
0,9024,23510
1,9024,25221
2,9024,9733
3,9024,15951
4,9024,9910
5,9024,27979
6,9024,26681
7,9024,15966
8,9024,9210
9,9024,31361
0,19023,22327
1,19023,29104
2,19023,13361
3,19023,30786
4,19023,26296
5,19023,26957
6,19023,18927
7,19023,26031
8,19023,10524
9,19023,24334
0,6590,9733
1,6590,6930
2,6590,18720
3,6590,20920
4,6590,9492
5,6590,27979
6,6590,6669
7,6590,15966
8,6590,14057
9,6590,31361
0,6291,9733
1,6291,15951
2,6291,26609
3,6291,6930
4,6291,18720
5,6291,27979
6,6291,6669
7,6291,26681
8,6291,15966
9,6291,14057
0,23028,23510
1,23028,25221
2,23028,9733
3,23028,15951
4,23028,9910
5,23028,27979
6,23028,26681
7,23028,15966
8,23028,9210
9,23028,31361
0,4474,23367
1,4474,23510
2,4474,25221
3,4474,9733
4,4474,15951
5,4474,27979
6,4474,26681
7,4474,15966
8,4474,9210
9,4474,31361
0,23709,23367
1,23709,10134
2,23709,23510
3,23709,22327
4,23709,25221
5,23709,26681
6,23709,26031
7,23709,9210
8,23709,29783
9,23709,5337
0,9493,23367
1,9493,10134
2,9493,23510
3,9493,22327
4,9493,25221
5,9493,26681
6,9493,26031
7,9493,9210
8,9493,29783
9,9493,5337
0,14839,22327
1,14839,29104
2,14839,13361
3,14839,30786
4,14839,26296
5,14839,26957
6,14839,18927
7,14839,26031
8,14839,10524
9,14839,24334
0,20285,22327
1,20285,29104
2,20285,13361
3,20285,30786
4,20285,26296
5,20285,26957
6,20285,18927
7,20285,26031
8,20285,29783
9,20285,10524
0,16655,23367
1,16655,23510
2,16655,25221
3,16655,29104
4,16655,15951
5,16655,27979
6,16655,26681
7,16655,9210
8,16655,31361
9,16655,29783
0,1137,23367
1,1137,10134
2,1137,22327
3,1137,29104
4,1137,9910
5,1137,26957
6,1137,26031
7,1137,29783
8,1137,143
9,1137,24334
0,3707,25221
1,3707,9733
2,3707,15951
3,3707,26609
4,3707,6930
5,3707,27979
6,3707,26681
7,3707,15966
8,3707,9210
9,3707,14057
0,28830,23367
1,28830,23510
2,28830,25221
3,28830,29104
4,28830,15951
5,28830,26681
6,28830,26031
7,28830,9210
8,28830,29783
9,28830,5337
0,23078,6930
1,23078,18720
2,23078,20920
3,23078,16853
4,23078,20316
5,23078,27979
6,23078,6669
7,23078,15966
8,23078,14057
9,23078,31361
0,26350,23367
1,26350,23510
2,26350,25221
3,26350,29104
4,26350,15951
5,26350,26681
6,26350,26031
7,26350,9210
8,26350,29783
9,26350,5337
0,25465,25221
1,25465,9733
2,25465,15951
3,25465,26609
4,25465,6930
5,25465,27979
6,25465,26681
7,25465,15966
8,25465,9210
9,25465,14057
0,22228,23367
1,22228,10134
2,22228,23510
3,22228,22327
4,22228,25221
5,22228,26681
6,22228,26031
7,22228,9210
8,22228,29783
9,22228,5337
0,24306,23367
1,24306,23510
2,24306,25221
3,24306,9733
4,24306,15951
5,24306,27979
6,24306,26681
7,24306,9210
8,24306,31361
9,24306,29783
0,29790,23367
1,29790,10134
2,29790,23510
3,29790,22327
4,29790,25221
5,29790,26681
6,29790,26031
7,29790,9210
8,29790,29783
9,29790,5337
0,13308,9733
1,13308,26609
2,13308,6930
3,13308,18720
4,13308,20920
5,13308,27979
6,13308,6669
7,13308,26681
8,13308,15966
9,13308,14057
0,20089,23367
1,20089,10134
2,20089,22327
3,20089,29104
4,20089,9910
5,20089,26957
6,20089,26031
7,20089,9210
8,20089,29783
9,20089,143
0,24514,23367
1,24514,10134
2,24514,22327
3,24514,25221
4,24514,29104
5,24514,26957
6,24514,26031
7,24514,9210
8,24514,29783
9,24514,5337
0,20147,23367
1,20147,10134
2,20147,22327
3,20147,25221
4,20147,29104
5,20147,26957
6,20147,26681
7,20147,26031
8,20147,9210
9,20147,29783
0,32222,23367
1,32222,23510
2,32222,25221
3,32222,29104
4,32222,15951
5,32222,26681
6,32222,26031
7,32222,9210
8,32222,29783
9,32222,5337
0,3523,13361
1,3523,26296
2,3523,25380
3,3523,2801
4,3523,8949
5,3523,18927
6,3523,31633
7,3523,10524
8,3523,5027
9,3523,28680
0,2556,26296
1,2556,25380
2,2556,2801
3,2556,8949
4,2556,24021
5,2556,26957
6,2556,18927
7,2556,31633
8,2556,10524
9,2556,12162
0,18653,23367
1,18653,10134
2,18653,22327
3,18653,29104
4,18653,9910
5,18653,26957
6,18653,26031
7,18653,9210
8,18653,29783
9,18653,143
0,20465,23367
1,20465,10134
2,20465,23510
3,20465,22327
4,20465,25221
5,20465,26681
6,20465,26031
7,20465,9210
8,20465,29783
9,20465,5337
0,27948,7598
1,27948,1628
2,27948,25380
3,27948,8949
4,27948,24021
5,27948,18927
6,27948,31633
7,27948,19419
8,27948,10524
9,27948,5027
0,22361,25221
1,22361,9733
2,22361,15951
3,22361,26609
4,22361,6930
5,22361,27979
6,22361,26681
7,22361,15966
8,22361,9210
9,22361,14057
0,12300,22327
1,12300,29104
2,12300,13361
3,12300,30786
4,12300,26296
5,12300,26957
6,12300,18927
7,12300,26031
8,12300,29783
9,12300,10524
0,22140,24531
1,22140,37
2,22140,6144
3,22140,18194
4,22140,29599
5,22140,23600
6,22140,9715
7,22140,15204
0,10290,7598
1,10290,1628
2,10290,8949
3,10290,21465
4,10290,17044
5,10290,31633
6,10290,19419
7,10290,25857
8,10290,29006
9,10290,27772
0,4154,23367
1,4154,23510
2,4154,25221
3,4154,9733
4,4154,15951
5,4154,27979
6,4154,26681
7,4154,15966
8,4154,9210
9,4154,31361
0,20165,23367
1,20165,10134
2,20165,22327
3,20165,25221
4,20165,29104
5,20165,26957
6,20165,26031
7,20165,9210
8,20165,29783
9,20165,5337
0,22441,23367
1,22441,23510
2,22441,25221
3,22441,9733
4,22441,15951
5,22441,27979
6,22441,26681
7,22441,15966
8,22441,9210
9,22441,31361
0,24260,23367
1,24260,23510
2,24260,25221
3,24260,29104
4,24260,15951
5,24260,27979
6,24260,26681
7,24260,9210
8,24260,31361
9,24260,29783
0,19998,13361
1,19998,26296
2,19998,25380
3,19998,2801
4,19998,8949
5,19998,18927
6,19998,31633
7,19998,19419
8,19998,10524
9,19998,5027
0,14022,22327
1,14022,29104
2,14022,13361
3,14022,30786
4,14022,26296
5,14022,26957
6,14022,18927
7,14022,26031
8,14022,10524
9,14022,17426
0,19733,23367
1,19733,10134
2,19733,22327
3,19733,29104
4,19733,9910
5,19733,26957
6,19733,26031
7,19733,29783
8,19733,143
9,19733,24334
0,30649,23367
1,30649,23510
2,30649,25221
3,30649,9733
4,30649,15951
5,30649,27979
6,30649,26681
7,30649,9210
8,30649,31361
9,30649,29783
0,18938,23367
1,18938,10134
2,18938,22327
3,18938,29104
4,18938,9910
5,18938,26957
6,18938,26031
7,18938,29783
8,18938,143
9,18938,24334
0,2233,23367
1,2233,23510
2,2233,25221
3,2233,29104
4,2233,15951
5,2233,26681
6,2233,26031
7,2233,9210
8,2233,29783
9,2233,5337
0,22948,18720
1,22948,20920
2,22948,16853
3,22948,5052
4,22948,19704
5,22948,6669
6,22948,15966
7,22948,14057
8,22948,10582
9,22948,29829
0,21283,23367
1,21283,23510
2,21283,25221
3,21283,9733
4,21283,29104
5,21283,27979
6,21283,26681
7,21283,9210
8,21283,31361
9,21283,29783
0,8198,23367
1,8198,10134
2,8198,23510
3,8198,22327
4,8198,25221
5,8198,26681
6,8198,26031
7,8198,9210
8,8198,29783
9,8198,5337
0,29900,9733
1,29900,26609
2,29900,6930
3,29900,18720
4,29900,20920
5,29900,27979
6,29900,6669
7,29900,26681
8,29900,15966
9,29900,14057
0,2282,23367
1,2282,10134
2,2282,22327
3,2282,25221
4,2282,29104
5,2282,26957
6,2282,26031
7,2282,9210
8,2282,29783
9,2282,5337
0,7968,22327
1,7968,29104
2,7968,13361
3,7968,30786
4,7968,26296
5,7968,26957
6,7968,18927
7,7968,26031
8,7968,10524
9,7968,17426
0,25394,13361
1,25394,26296
2,25394,25380
3,25394,2801
4,25394,8949
5,25394,18927
6,25394,31633
7,25394,10524
8,25394,5027
9,25394,28680
0,22546,25221
1,22546,9733
2,22546,15951
3,22546,26609
4,22546,6930
5,22546,27979
6,22546,6669
7,22546,26681
8,22546,15966
9,22546,14057
0,2588,26296
1,2588,25380
2,2588,2801
3,2588,8949
4,2588,24021
5,2588,26957
6,2588,18927
7,2588,31633
8,2588,10524
9,2588,5027
0,21027,13361
1,21027,25380
2,21027,2801
3,21027,8949
4,21027,24021
5,21027,18927
6,21027,31633
7,21027,19419
8,21027,10524
9,21027,5027
0,27217,22327
1,27217,29104
2,27217,13361
3,27217,30786
4,27217,26296
5,27217,26957
6,27217,18927
7,27217,26031
8,27217,29783
9,27217,10524
0,16238,18720
1,16238,20920
2,16238,16853
3,16238,5052
4,16238,19704
5,16238,6669
6,16238,15966
7,16238,14057
8,16238,10582
9,16238,29829
0,3539,13361
1,3539,25380
2,3539,2801
3,3539,8949
4,3539,24021
5,3539,18927
6,3539,31633
7,3539,19419
8,3539,10524
9,3539,5027
0,31431,25221
1,31431,9733
2,31431,15951
3,31431,26609
4,31431,6930
5,31431,27979
6,31431,26681
7,31431,15966
8,31431,9210
9,31431,14057
0,4625,13361
1,4625,25380
2,4625,2801
3,4625,8949
4,4625,24021
5,4625,18927
6,4625,31633
7,4625,19419
8,4625,10524
9,4625,5027
0,31272,22327
1,31272,29104
2,31272,13361
3,31272,30786
4,31272,26296
5,31272,26957
6,31272,18927
7,31272,26031
8,31272,29783
9,31272,10524
0,16924,23367
1,16924,10134
2,16924,23510
3,16924,22327
4,16924,25221
5,16924,26681
6,16924,26031
7,16924,9210
8,16924,29783
9,16924,5337
0,3388,18720
1,3388,20920
2,3388,16853
3,3388,5052
4,3388,19704
5,3388,6669
6,3388,15966
7,3388,14057
8,3388,10582
9,3388,29829
0,2159,25221
1,2159,9733
2,2159,15951
3,2159,26609
4,2159,9492
5,2159,27979
6,2159,26681
7,2159,15966
8,2159,9210
9,2159,31361
0,31204,23367
1,31204,23510
2,31204,25221
3,31204,9733
4,31204,29104
5,31204,27979
6,31204,26681
7,31204,9210
8,31204,31361
9,31204,29783
0,12604,13361
1,12604,26296
2,12604,25380
3,12604,2801
4,12604,8949
5,12604,18927
6,12604,31633
7,12604,10524
8,12604,5027
9,12604,28680
0,4322,23367
1,4322,10134
2,4322,22327
3,4322,25221
4,4322,29104
5,4322,26957
6,4322,26681
7,4322,26031
8,4322,9210
9,4322,29783
0,22718,23367
1,22718,23510
2,22718,25221
3,22718,9733
4,22718,15951
5,22718,27979
6,22718,26681
7,22718,15966
8,22718,9210
9,22718,31361
0,29523,25221
1,29523,9733
2,29523,15951
3,29523,26609
4,29523,9492
5,29523,27979
6,29523,26681
7,29523,15966
8,29523,9210
9,29523,31361
0,19370,25221
1,19370,9733
2,19370,15951
3,19370,26609
4,19370,6930
5,19370,27979
6,19370,6669
7,19370,26681
8,19370,15966
9,19370,14057
0,8113,23510
1,8113,25221
2,8113,9733
3,8113,15951
4,8113,9910
5,8113,27979
6,8113,26681
7,8113,15966
8,8113,9210
9,8113,31361
0,17351,23367
1,17351,10134
2,17351,23510
3,17351,22327
4,17351,25221
5,17351,26681
6,17351,26031
7,17351,9210
8,17351,29783
9,17351,5337
0,9023,23367
1,9023,10134
2,9023,22327
3,9023,25221
4,9023,29104
5,9023,26957
6,9023,26681
7,9023,26031
8,9023,9210
9,9023,29783
0,31918,23367
1,31918,23510
2,31918,25221
3,31918,9733
4,31918,15951
5,31918,27979
6,31918,26681
7,31918,9210
8,31918,31361
9,31918,29783
0,11920,23510
1,11920,25221
2,11920,9733
3,11920,15951
4,11920,9910
5,11920,27979
6,11920,26681
7,11920,15966
8,11920,9210
9,11920,31361
0,350,25221
1,350,9733
2,350,15951
3,350,26609
4,350,9492
5,350,27979
6,350,26681
7,350,15966
8,350,9210
9,350,31361
0,22667,23367
1,22667,10134
2,22667,22327
3,22667,25221
4,22667,29104
5,22667,26957
6,22667,26031
7,22667,9210
8,22667,29783
9,22667,5337
0,32399,23367
1,32399,23510
2,32399,25221
3,32399,9733
4,32399,29104
5,32399,27979
6,32399,26681
7,32399,9210
8,32399,31361
9,32399,29783
0,24454,23367
1,24454,10134
2,24454,22327
3,24454,25221
4,24454,29104
5,24454,26957
6,24454,26031
7,24454,9210
8,24454,29783
9,24454,5337
0,72,23367
1,72,23510
2,72,25221
3,72,9733
4,72,29104
5,72,27979
6,72,26681
7,72,9210
8,72,31361
9,72,29783
0,10953,25221
1,10953,9733
2,10953,15951
3,10953,26609
4,10953,9492
5,10953,27979
6,10953,26681
7,10953,15966
8,10953,9210
9,10953,31361
0,15311,10134
1,15311,22327
2,15311,29104
3,15311,13361
4,15311,30786
5,15311,26957
6,15311,18927
7,15311,26031
8,15311,29783
9,15311,10524
0,32260,23367
1,32260,10134
2,32260,22327
3,32260,29104
4,32260,9910
5,32260,26957
6,32260,26031
7,32260,9210
8,32260,29783
9,32260,5337
0,3788,23367
1,3788,23510
2,3788,25221
3,3788,9733
4,3788,29104
5,3788,27979
6,3788,26681
7,3788,9210
8,3788,31361
9,3788,29783
0,26419,23367
1,26419,10134
2,26419,23510
3,26419,22327
4,26419,25221
5,26419,26681
6,26419,26031
7,26419,9210
8,26419,29783
9,26419,5337
0,9632,23367
1,9632,23510
2,9632,25221
3,9632,9733
4,9632,15951
5,9632,27979
6,9632,26681
7,9632,9210
8,9632,31361
9,9632,29783
0,17286,18720
1,17286,20920
2,17286,16853
3,17286,5052
4,17286,19704
5,17286,6669
6,17286,15966
7,17286,14057
8,17286,10582
9,17286,29829
0,18235,13361
1,18235,25380
2,18235,2801
3,18235,8949
4,18235,24021
5,18235,18927
6,18235,31633
7,18235,19419
8,18235,10524
9,18235,5027
0,30235,23367
1,30235,23510
2,30235,25221
3,30235,9733
4,30235,15951
5,30235,27979
6,30235,26681
7,30235,15966
8,30235,9210
9,30235,31361
0,16797,18720
1,16797,20920
2,16797,16853
3,16797,5052
4,16797,19704
5,16797,6669
6,16797,15966
7,16797,14057
8,16797,10582
9,16797,29829
0,25057,22327
1,25057,13361
2,25057,30786
3,25057,26296
4,25057,25380
5,25057,26957
6,25057,18927
7,25057,26031
8,25057,10524
9,25057,17426
0,17076,23367
1,17076,10134
2,17076,22327
3,17076,25221
4,17076,29104
5,17076,26957
6,17076,26031
7,17076,9210
8,17076,29783
9,17076,5337
0,8936,23367
1,8936,10134
2,8936,22327
3,8936,25221
4,8936,29104
5,8936,26957
6,8936,26031
7,8936,9210
8,8936,29783
9,8936,5337
0,935,23367
1,935,23510
2,935,25221
3,935,29104
4,935,15951
5,935,26681
6,935,26031
7,935,9210
8,935,29783
9,935,5337
0,29461,22327
1,29461,29104
2,29461,13361
3,29461,30786
4,29461,26296
5,29461,26957
6,29461,18927
7,29461,26031
8,29461,29783
9,29461,10524
0,5649,23367
1,5649,23510
2,5649,25221
3,5649,29104
4,5649,15951
5,5649,27979
6,5649,26681
7,5649,26031
8,5649,9210
9,5649,31361
0,8667,23367
1,8667,10134
2,8667,22327
3,8667,25221
4,8667,29104
5,8667,26957
6,8667,26031
7,8667,9210
8,8667,29783
9,8667,5337
0,20786,6930
1,20786,18720
2,20786,20920
3,20786,16853
4,20786,20316
5,20786,27979
6,20786,6669
7,20786,15966
8,20786,14057
9,20786,31361
0,11408,7598
1,11408,1628
2,11408,25380
3,11408,8949
4,11408,24021
5,11408,18927
6,11408,31633
7,11408,19419
8,11408,10524
9,11408,5027
0,25963,23367
1,25963,10134
2,25963,22327
3,25963,25221
4,25963,29104
5,25963,26957
6,25963,26031
7,25963,9210
8,25963,29783
9,25963,5337
0,30290,23367
1,30290,23510
2,30290,25221
3,30290,9733
4,30290,15951
5,30290,27979
6,30290,26681
7,30290,15966
8,30290,9210
9,30290,31361
0,4894,6930
1,4894,18720
2,4894,20920
3,4894,9492
4,4894,16853
5,4894,27979
6,4894,6669
7,4894,15966
8,4894,14057
9,4894,31361
0,28596,24531
1,28596,37
2,28596,6144
3,28596,15154
4,28596,7504
5,28596,12831
6,28596,23600
7,28596,9715
8,28596,15204
0,12876,25221
1,12876,9733
2,12876,15951
3,12876,26609
4,12876,9492
5,12876,27979
6,12876,26681
7,12876,15966
8,12876,9210
9,12876,31361
0,11976,23367
1,11976,23510
2,11976,25221
3,11976,9733
4,11976,29104
5,11976,27979
6,11976,26681
7,11976,9210
8,11976,31361
9,11976,29783
0,8262,23367
1,8262,10134
2,8262,22327
3,8262,25221
4,8262,29104
5,8262,26957
6,8262,26031
7,8262,9210
8,8262,29783
9,8262,5337
0,6703,18720
1,6703,20920
2,6703,16853
3,6703,5052
4,6703,19704
5,6703,6669
6,6703,15966
7,6703,14057
8,6703,10582
9,6703,29829
0,1220,23367
1,1220,10134
2,1220,22327
3,1220,29104
4,1220,9910
5,1220,26957
6,1220,26031
7,1220,29783
8,1220,143
9,1220,24334
0,22631,18720
1,22631,20920
2,22631,16853
3,22631,5052
4,22631,19704
5,22631,6669
6,22631,15966
7,22631,14057
8,22631,10582
9,22631,29829
0,31151,23367
1,31151,10134
2,31151,22327
3,31151,29104
4,31151,13361
5,31151,26957
6,31151,26031
7,31151,29783
8,31151,143
9,31151,24334
0,12208,23367
1,12208,23510
2,12208,25221
3,12208,9733
4,12208,15951
5,12208,27979
6,12208,26681
7,12208,9210
8,12208,31361
9,12208,29783
0,16489,7598
1,16489,1628
2,16489,8949
3,16489,24021
4,16489,9294
5,16489,31633
6,16489,19419
7,16489,5027
8,16489,25857
9,16489,29006
0,27257,23367
1,27257,10134
2,27257,22327
3,27257,25221
4,27257,29104
5,27257,26957
6,27257,26031
7,27257,9210
8,27257,29783
9,27257,5337
0,26891,23367
1,26891,23510
2,26891,25221
3,26891,9733
4,26891,15951
5,26891,27979
6,26891,26681
7,26891,15966
8,26891,9210
9,26891,31361
0,31729,7598
1,31729,1628
2,31729,25380
3,31729,8949
4,31729,24021
5,31729,18927
6,31729,31633
7,31729,19419
8,31729,10524
9,31729,5027
0,30031,22327
1,30031,13361
2,30031,30786
3,30031,26296
4,30031,25380
5,30031,26957
6,30031,18927
7,30031,10524
8,30031,17426
9,30031,12162
0,11191,25221
1,11191,9733
2,11191,15951
3,11191,26609
4,11191,6930
5,11191,27979
6,11191,26681
7,11191,15966
8,11191,9210
9,11191,14057
0,20417,18720
1,20417,20920
2,20417,16853
3,20417,5052
4,20417,17881
5,20417,6669
6,20417,15966
7,20417,14057
8,20417,10582
9,20417,29829
0,13858,6930
1,13858,18720
2,13858,20920
3,13858,9492
4,13858,16853
5,13858,27979
6,13858,6669
7,13858,15966
8,13858,14057
9,13858,31361
0,31008,23367
1,31008,10134
2,31008,23510
3,31008,22327
4,31008,25221
5,31008,26681
6,31008,26031
7,31008,9210
8,31008,29783
9,31008,5337
0,842,23367
1,842,23510
2,842,25221
3,842,9733
4,842,15951
5,842,27979
6,842,26681
7,842,15966
8,842,9210
9,842,31361
0,8773,23367
1,8773,23510
2,8773,25221
3,8773,9733
4,8773,15951
5,8773,27979
6,8773,26681
7,8773,15966
8,8773,9210
9,8773,31361
0,2217,23367
1,2217,23510
2,2217,25221
3,2217,9733
4,2217,15951
5,2217,27979
6,2217,26681
7,2217,15966
8,2217,9210
9,2217,31361
0,31869,23367
1,31869,23510
2,31869,25221
3,31869,29104
4,31869,15951
5,31869,26681
6,31869,26031
7,31869,9210
8,31869,29783
9,31869,5337
0,11979,6930
1,11979,18720
2,11979,20920
3,11979,9492
4,11979,10032
5,11979,27979
6,11979,6669
7,11979,15966
8,11979,14057
9,11979,31361
0,10219,23510
1,10219,25221
2,10219,9733
3,10219,15951
4,10219,9910
5,10219,27979
6,10219,26681
7,10219,15966
8,10219,9210
9,10219,31361
0,25641,23367
1,25641,23510
2,25641,25221
3,25641,29104
4,25641,15951
5,25641,26681
6,25641,26031
7,25641,9210
8,25641,29783
9,25641,5337
0,19486,23367
1,19486,10134
2,19486,22327
3,19486,25221
4,19486,29104
5,19486,26957
6,19486,26031
7,19486,9210
8,19486,29783
9,19486,5337
0,2900,24531
1,2900,37
2,2900,6144
3,2900,15154
4,2900,7504
5,2900,12831
6,2900,23600
7,2900,9715
8,2900,15204
0,25991,25221
1,25991,9733
2,25991,15951
3,25991,26609
4,25991,6930
5,25991,27979
6,25991,26681
7,25991,15966
8,25991,9210
9,25991,14057
0,25762,18720
1,25762,20920
2,25762,16853
3,25762,5052
4,25762,19704
5,25762,6669
6,25762,15966
7,25762,14057
8,25762,10582
9,25762,29829
0,19729,23367
1,19729,10134
2,19729,23510
3,19729,22327
4,19729,25221
5,19729,26681
6,19729,26031
7,19729,9210
8,19729,29783
9,19729,5337
0,32419,6930
1,32419,18720
2,32419,20920
3,32419,9492
4,32419,10032
5,32419,27979
6,32419,6669
7,32419,15966
8,32419,14057
9,32419,31361
0,29899,7598
1,29899,1628
2,29899,17044
3,29899,10683
4,29899,567
5,29899,19419
6,29899,29006
7,29899,27772
8,29899,10121
9,29899,19254
0,29708,18720
1,29708,20920
2,29708,16853
3,29708,5052
4,29708,19704
5,29708,6669
6,29708,15966
7,29708,14057
8,29708,10582
9,29708,29829
0,21588,23367
1,21588,10134
2,21588,22327
3,21588,25221
4,21588,29104
5,21588,26957
6,21588,26031
7,21588,9210
8,21588,29783
9,21588,5337
0,3292,23367
1,3292,23510
2,3292,25221
3,3292,29104
4,3292,15951
5,3292,26681
6,3292,26031
7,3292,9210
8,3292,29783
9,3292,5337
0,28671,23367
1,28671,23510
2,28671,25221
3,28671,9733
4,28671,15951
5,28671,27979
6,28671,26681
7,28671,9210
8,28671,31361
9,28671,29783
0,13414,23367
1,13414,23510
